label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200,p201,p202,p203,p204,p205,p206,p207,p208,p209,p210,p211,p212,p213,p214,p215,p216,p217,p218,p219,p220,p221,p222,p223,p224,p225,p226,p227,p228,p229,p230,p231,p232,p233,p234,p235,p236,p237,p238,p239,p240,p241,p242,p243,p244,p245,p246,p247,p248,p249,p250,p251,p252,p253,p254,p255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,111,0,0,0,0,0,0,0,0,0,0,0,0,0,137,227,16,0,0,0,0,0,0,0,0,0,0,0,0,0,205,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,253,0,0,0,0,0,0,0,0,0,0,0,0,0,89,251,215,0,0,0,0,0,0,0,0,0,0,0,0,79,253,251,0,0,0,0,0,0,0,0,0,0,0,0,0,202,255,216,0,0,0,0,0,0,0,0,0,0,0,0,6,251,253,5,0,0,0,0,0,0,0,0,0,0,0,0,166,251,201,0,0,0,0,0,0,0,0,0,0,0,0,0,228,253,0,0,0,0,0,0,0,0,0,0,0,0,0,63,251,71,0,0,0,0,0,0,0,0,0,0,0,0,0,253,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,252,20,0,0,0,0,0,0,0,0,0,0,0,0,0,102,252,50,0,0,0,0,0,0,0,0,0,0,0,0,0,102,253,50,0,0,0,0,0,0,0,0,0,0,0,0,51,253,253,20,0,0,0,0,0,0,0,0,0,0,0,0,173,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,233,0,0,0,0,0,0,0,0,0,0,0,0,41,253,252,111,0,0,0,0,0,0,0,0,0,0,0,0,253,253,252,0,0,0,0,0,0,0,0,0,0,0,0,92,253,192,50,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,113,255,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,30,0,0,0,0,0,0,0,0,0,0,0,0,0,44,253,27,0,0,0,0,0,0,0,0,0,0,0,0,0,153,240,0,0,0,0,0,0,0,0,0,0,0,0,0,69,253,142,0,0,0,0,0,0,0,0,0,0,0,0,0,223,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,235,0,0,0,0,0,0,0,0,0,0,0,0,0,69,231,123,0,0,0,0,0,0,0,0,0,0,0,0,17,253,39,0,0,0,0,0,0,0,0,0,0,0,0,0,167,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,14,0,0,0,0,0,0,0,0,0,0,0,0,0,32,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,95,0,0,0,0,0,0,0,0,0,0,0,0,0,77,250,19,0,0,0,0,0,0,0,0,0,0,0,0,0,96,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,32,0,0,0,0,0,0,0,0,0,0,0,0,0,96,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,253,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,228,0,0,0,0,0,0,0,0,0,0,0,0,29,188,253,17,0,0,0,0,0,0,0,0,0,0,0,0,95,253,253,8,0,0,0,0,0,0,0,0,0,0,0,0,253,253,100,0,0,0,0,0,0,0,0,0,0,0,0,129,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,151,253,253,0,0,0,0,0,0,0,0,0,0,0,0,3,242,253,110,0,0,0,0,0,0,0,0,0,0,0,0,207,253,158,0,0,0,0,0,0,0,0,0,0,0,0,0,207,253,88,0,0,0,0,0,0,0,0,0,0,0,0,0,217,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,25,0,0,0,0,0,0,0,0,0,0,0,0,0,133,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,22,252,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,252,164,0,0,0,0,0,0,0,0,0,0,0,0,0,177,252,78,0,0,0,0,0,0,0,0,0,0,0,0,0,177,252,0,0,0,0,0,0,0,0,0,0,0,0,0,148,252,230,0,0,0,0,0,0,0,0,0,0,0,0,78,252,252,162,0,0,0,0,0,0,0,0,0,0,0,0,78,252,252,9,0,0,0,0,0,0,0,0,0,0,0,0,200,252,252,3,0,0,0,0,0,0,0,0,0,0,0,225,252,240,69,0,0,0,0,0,0,0,0,0,0,0,59,252,225,0,0,0,0,0,0,0,0,0,0,0,0,133,252,252,68,0,0,0,0,0,0,0,0,0,0,0,0,133,252,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,167,0,0,0,0,0,0,0,0,0,0,0,0,0,29,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,252,144,0,0,0,0,0,0,0,0,0,0,0,0,0,237,252,144,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,145,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,144,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,190,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,144,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,144,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,251,128,0,0,0,0,0,0,0,0,0,0,0,0,0,204,251,251,107,0,0,0,0,0,0,0,0,0,0,0,0,39,251,251,167,0,0,0,0,0,0,0,0,0,0,0,0,0,15,248,251,165,0,0,0,0,0,0,0,0,0,0,0,0,0,109,251,253,251,10,0,0,0,0,0,0,0,0,0,0,0,0,106,255,253,213,0,0,0,0,0,0,0,0,0,0,0,0,0,253,251,230,0,0,0,0,0,0,0,0,0,0,0,0,0,72,251,251,96,0,0,0,0,0,0,0,0,0,0,0,0,0,45,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,251,173,0,0,0,0,0,0,0,0,0,0,0,0,0,233,251,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,254,12,0,0,0,0,0,0,0,0,0,0,0,0,0,213,254,17,0,0,0,0,0,0,0,0,0,0,0,0,0,213,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,203,0,0,0,0,0,0,0,0,0,0,0,0,0,8,254,187,0,0,0,0,0,0,0,0,0,0,0,0,0,195,254,37,0,0,0,0,0,0,0,0,0,0,0,0,0,254,82,0,0,0,0,0,0,0,0,0,0,0,0,0,55,254,254,121,0,0,0,0,0,0,0,0,0,0,0,0,113,254,254,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,69,0,0,0,0,0,0,0,0,0,0,0,0,0,179,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,32,0,0,0,0,0,0,0,0,0,0,0,0,0,122,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
