label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200,p201,p202,p203,p204,p205,p206,p207,p208,p209,p210,p211,p212,p213,p214,p215,p216,p217,p218,p219,p220,p221,p222,p223,p224,p225,p226,p227,p228,p229,p230,p231,p232,p233,p234,p235,p236,p237,p238,p239,p240,p241,p242,p243,p244,p245,p246,p247,p248,p249,p250,p251,p252,p253,p254,p255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,254,254,254,61,0,0,0,0,0,0,0,0,0,0,190,253,253,240,242,60,0,0,0,0,0,0,0,0,0,15,253,253,253,200,211,60,0,0,0,0,0,0,0,0,0,253,253,253,182,0,253,60,0,0,0,0,0,0,0,0,0,253,253,0,0,22,253,60,0,0,0,0,0,0,0,0,16,253,45,0,0,53,253,0,0,0,0,0,0,0,0,0,159,253,0,0,0,53,253,0,0,0,0,0,0,0,0,140,253,124,0,0,0,156,218,0,0,0,0,0,0,0,0,253,253,0,0,0,37,253,127,0,0,0,0,0,0,0,0,202,253,253,253,253,253,200,0,0,0,0,0,0,0,0,0,140,253,253,253,253,248,65,0,0,0,0,0,0,0,0,0,0,14,96,253,137,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,253,253,253,23,0,0,0,0,0,0,0,0,0,0,105,253,35,253,253,253,113,0,0,0,0,0,0,0,0,19,212,253,121,233,128,245,248,0,0,0,0,0,0,0,0,173,253,29,84,39,0,0,251,215,29,0,0,0,0,0,0,253,253,0,0,0,0,0,11,253,184,0,0,0,0,0,0,253,253,0,0,0,0,0,0,253,253,0,0,0,0,0,0,253,253,0,0,0,0,0,0,253,253,0,0,0,0,0,0,253,253,0,0,0,0,0,16,253,211,0,0,0,0,0,0,171,253,29,0,0,0,0,217,188,19,0,0,0,0,0,0,78,253,231,0,0,26,249,244,15,0,0,0,0,0,0,0,8,151,253,101,219,229,253,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,230,253,253,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,253,253,0,0,0,0,0,0,0,0,0,0,69,253,253,253,186,253,0,0,0,0,0,0,0,0,0,0,253,253,154,0,253,253,0,0,0,0,0,0,0,0,0,77,253,253,0,0,116,253,0,0,0,0,0,0,0,0,33,253,253,0,0,0,0,253,0,0,0,0,0,0,0,0,98,253,253,0,0,0,0,253,0,0,0,0,0,0,0,0,197,253,189,0,0,0,53,253,0,0,0,0,0,0,0,0,197,253,114,0,5,131,253,59,0,0,0,0,0,0,0,0,197,253,253,253,253,253,253,0,0,0,0,0,0,0,0,0,149,253,253,253,253,253,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,254,147,0,0,0,0,0,0,0,0,0,0,0,0,247,247,95,117,237,192,253,245,6,0,0,0,0,0,0,23,253,138,0,0,58,0,118,230,196,30,0,0,0,0,0,156,92,0,0,0,0,0,0,0,235,253,0,0,0,0,0,254,78,0,0,0,0,0,0,0,9,211,73,0,0,0,0,194,101,0,0,0,0,0,0,0,0,79,155,0,0,0,0,112,211,9,0,0,0,0,0,0,0,73,200,0,0,0,0,0,253,227,0,0,0,0,0,0,0,94,200,0,0,0,0,0,31,219,255,18,0,0,0,0,149,254,45,0,0,0,0,0,0,0,155,253,253,254,253,253,247,84,0,0,0,0,0,0,0,0,5,117,244,229,213,176,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,193,252,253,238,71,0,0,0,0,0,0,0,0,0,10,193,252,252,253,252,252,128,49,0,0,0,0,0,4,252,252,252,252,252,175,0,145,252,252,104,0,0,0,0,253,170,252,252,22,0,0,0,0,102,252,252,0,0,0,0,70,252,252,37,0,0,0,0,0,81,251,194,0,0,0,0,255,253,251,0,0,0,0,0,0,231,253,127,0,0,0,0,253,216,0,0,0,0,0,0,145,252,252,0,0,0,0,0,167,252,181,0,0,0,0,191,252,151,10,0,0,0,0,0,0,220,252,252,252,252,253,252,70,0,0,0,0,0,0,0,0,40,174,252,252,252,253,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,254,225,204,0,0,0,0,0,0,0,0,0,0,0,111,205,49,0,216,0,0,0,0,0,0,0,0,0,0,34,254,211,0,0,87,43,0,0,0,0,0,0,0,0,0,254,205,36,0,0,0,227,0,0,0,0,0,0,0,0,140,131,129,0,0,0,0,254,95,0,0,0,0,0,0,62,255,0,0,0,0,0,0,254,122,0,0,0,0,0,0,86,254,15,0,0,0,0,28,246,44,0,0,0,0,0,0,62,254,0,0,0,0,0,58,179,0,0,0,0,0,0,0,0,216,34,0,0,0,0,248,9,0,0,0,0,0,0,0,0,50,245,106,106,133,254,53,0,0,0,0,0,0,0,0,0,0,249,254,254,254,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,253,253,226,69,0,0,0,0,0,0,0,0,0,9,253,253,253,253,253,166,0,0,0,0,0,0,0,0,0,134,253,253,253,253,253,253,0,0,0,0,0,0,0,0,253,253,253,189,253,0,253,253,0,0,0,0,0,0,65,237,253,67,14,0,12,0,253,253,0,0,0,0,0,0,253,253,62,0,0,0,0,72,253,175,0,0,0,0,0,119,253,253,0,0,0,0,0,134,253,130,0,0,0,0,0,213,253,112,0,0,0,0,170,253,89,43,0,0,0,0,0,253,253,253,0,0,114,134,253,139,0,0,0,0,0,0,0,103,253,253,253,253,253,244,8,0,0,0,0,0,0,0,0,0,253,253,253,253,175,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,168,250,252,250,250,0,43,14,0,0,0,0,0,0,114,252,250,250,252,250,250,0,127,250,0,0,0,0,0,107,237,252,250,74,41,41,217,0,127,250,0,0,0,0,15,250,250,167,0,0,0,0,0,0,127,250,0,0,0,0,183,250,250,0,0,0,0,0,0,57,210,250,0,0,0,0,254,252,83,0,0,0,0,0,0,86,252,217,0,0,0,0,252,250,138,0,0,0,0,0,0,140,250,41,0,0,0,0,252,250,250,0,0,0,0,0,0,250,250,41,0,0,0,0,36,252,252,219,43,7,0,43,252,252,126,0,0,0,0,0,0,188,250,252,250,250,252,250,250,83,0,0,0,0,0,0,0,127,250,252,250,250,252,250,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,252,252,253,252,185,66,0,0,0,0,0,0,0,0,188,252,252,252,241,177,253,246,13,0,0,0,0,0,82,243,214,0,0,0,0,0,0,169,252,0,0,0,0,0,252,252,0,0,0,0,0,0,0,169,151,0,0,0,0,166,196,9,0,0,0,0,0,0,216,252,0,0,0,0,0,253,168,0,0,0,0,0,0,0,253,208,0,0,0,0,0,254,56,0,0,0,0,0,0,229,151,0,0,0,0,0,0,216,168,0,0,0,0,29,253,186,0,0,0,0,0,0,0,0,253,253,253,253,253,244,51,0,0,0,0,0,0,0,0,0,122,196,221,196,121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,208,253,171,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,253,139,0,0,0,0,0,0,0,0,0,0,48,253,253,253,253,139,0,0,0,0,0,0,0,0,0,0,141,253,253,27,170,253,0,0,0,0,0,0,0,0,0,16,253,253,105,4,170,253,1,0,0,0,0,0,0,0,0,141,253,224,0,0,170,253,8,0,0,0,0,0,0,0,12,158,253,51,0,0,18,253,8,0,0,0,0,0,0,0,76,253,168,0,0,0,0,253,3,0,0,0,0,0,0,0,155,253,168,0,0,102,253,139,0,0,0,0,0,0,0,0,76,253,253,253,253,253,253,0,0,0,0,0,0,0,0,0,39,199,253,253,253,253,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,255,114,0,0,0,0,0,0,0,0,0,0,0,0,0,165,253,253,52,0,0,0,0,0,0,0,0,0,0,0,60,238,202,253,253,0,0,0,0,0,0,0,0,0,0,91,1,128,28,181,253,3,0,0,0,0,0,0,0,0,54,253,143,0,0,1,253,188,0,0,0,0,0,0,0,0,192,253,5,0,0,0,203,208,21,0,0,0,0,0,0,76,253,224,0,0,0,0,119,253,75,0,0,0,0,0,0,80,253,103,0,0,0,0,241,218,32,0,0,0,0,0,0,213,253,103,0,0,0,3,253,135,0,0,0,0,0,0,0,179,253,135,0,0,46,253,253,0,0,0,0,0,0,0,0,0,51,253,253,253,253,232,0,0,0,0,0,0,0,0,0,0,0,124,253,253,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,178,253,141,29,0,0,0,0,0,0,0,0,0,0,123,253,252,252,224,252,84,0,0,0,0,0,0,0,0,176,252,253,252,252,19,252,209,25,0,0,0,0,0,0,252,253,56,0,133,9,0,38,252,168,0,0,0,0,0,107,252,13,0,0,0,0,0,0,252,252,0,0,0,0,0,225,139,0,0,0,0,0,0,0,252,252,0,0,0,0,0,252,52,0,0,0,0,0,0,0,252,252,0,0,0,0,0,253,91,0,0,0,0,0,0,0,253,168,0,0,0,0,0,224,252,0,0,0,0,0,0,126,252,80,0,0,0,0,0,26,253,254,128,0,0,13,216,253,38,0,0,0,0,0,0,0,252,253,252,169,169,206,252,202,0,0,0,0,0,0,0,0,0,0,139,153,164,139,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,252,241,66,0,0,0,0,0,0,0,0,0,38,224,253,246,252,253,252,252,3,0,0,0,0,0,0,0,57,252,253,88,112,112,142,252,152,31,0,0,0,0,0,0,246,252,0,0,0,0,0,106,252,214,0,0,0,0,0,0,252,217,0,0,0,0,0,0,234,252,0,0,0,0,0,114,228,47,0,0,0,0,0,0,147,253,112,0,0,0,0,159,195,0,0,0,0,0,0,0,225,252,112,0,0,0,0,159,202,10,0,0,0,0,0,0,243,252,0,0,0,0,0,114,253,253,63,0,0,0,26,253,253,133,0,0,0,0,0,0,208,252,253,252,197,253,252,220,6,0,0,0,0,0,0,0,19,99,253,252,252,253,245,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,254,255,115,0,0,0,0,0,0,0,0,0,0,0,0,253,4,0,205,40,0,0,0,0,0,0,0,0,0,0,54,253,0,0,24,106,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,233,0,0,0,0,0,0,0,0,0,21,59,0,0,0,0,95,21,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,187,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,166,0,0,0,24,106,0,0,0,0,0,0,0,0,0,0,250,11,11,11,227,11,0,0,0,0,0,0,0,0,0,0,0,175,232,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
